date,url,title,category,text_preprocessing
04/27/2020,https://health.detik.com/berita-detikhealth/d-4992340/kapan-wabah-corona-di-indonesia-berakhir-ini-5-prediksi-yang-pernah-dibuat,Kapan Wabah Corona di Indonesia Berakhir? Ini 5 Prediksi yang Pernah Dibuat,health,wabah corona indonesia prediksi
04/27/2020,https://health.detik.com/berita-detikhealth/d-4992328/dinyatakan-meninggal-karena-corona-dan-dikremasi-tak-tahunya-salah-orang,"Dinyatakan Meninggal karena Corona dan Dikremasi, Tak Tahunya Salah Orang",health,nyata tinggal corona kremasi tahu salah orang
04/27/2020,https://health.detik.com/berita-detikhealth/d-4992153/5-cara-jitu-basmi-bau-mulut-saat-puasa,5 Cara Jitu Basmi Bau Mulut saat Puasa,health,jitu basmi bau mulut puasa
2020-07-01 00:00:00,https://health.detik.com/berita-detikhealth/d-4850510/5-cara-ampuh-atasi-ngiler-saat-tidur-atur-posisi-hingga-gosok-gigi,"5 Cara Ampuh Atasi Ngiler Saat Tidur, Atur Posisi hingga Gosok Gigi",health,ampuh atas ngiler tidur atur posisi gosok gigi
2020-07-01 00:00:00,https://health.detik.com/sexual-health/d-4850420/fakta-fakta-unik-soal-seks-yang-perlu-anda-ketahui-2,Fakta-fakta Unik Soal Seks yang Perlu Anda Ketahui (2),health,fakta fakta unik seks tahu
2020-07-01 00:00:00,https://health.detik.com/berita-detikhealth/d-4850411/dikaitkan-dengan-reynhard-sinaga-ini-bedanya-sosiopat-vs-psikopat,"Dikaitkan dengan Reynhard Sinaga, Ini Bedanya Sosiopat Vs Psikopat",health,kait reynhard sinaga beda sosiopat psikopat
2020-07-01 00:00:00,https://health.detik.com/sexual-health/d-4850378/fakta-fakta-unik-soal-seks-yang-perlu-anda-ketahui-1,Fakta-fakta Unik Soal Seks yang Perlu Anda Ketahui (1),health,fakta fakta unik seks tahu
2020-07-01 00:00:00,https://health.detik.com/sexual-health/d-4850287/latihan-orgasme-ini-bisa-dilakukan-untuk-atasi-ejakulasi-dini,Latihan Orgasme Ini Bisa Dilakukan untuk Atasi Ejakulasi Dini,health,latih orgasme atas ejakulasi
2020-07-01 00:00:00,https://health.detik.com/berita-detikhealth/d-4850248/apa-alasan-orang-orang-melakukan-pesta-chemsex,Apa Alasan Orang-orang Melakukan Pesta Chemsex?,health,alas orang orang pesta chemsex
2020-07-01 00:00:00,https://health.detik.com/diet/d-4850188/susu-kecoa-diprediksi-ngetren-di-2020-bagaimana-memerahnya,"Susu Kecoa Diprediksi Ngetren di 2020, Bagaimana Memerahnya?",health,susu kecoa prediksi ngetren merah
2020-07-01 00:00:00,https://health.detik.com/berita-detikhealth/d-4850103/792854-peserta-turun-kelas-imbas-iuran-naik-ini-imbauan-bpjs-kesehatan,"792.854 Peserta Turun Kelas Imbas Iuran Naik, Ini Imbauan BPJS Kesehatan",health,serta turun kelas imbas iur imbau bpjs sehat
2020-07-01 00:00:00,https://health.detik.com/berita-detikhealth/d-4850047/kebiasaan-mengoles-balsem-di-bawah-hidung-bisa-sebabkan-masalah-pernapasan,Kebiasaan Mengoles Balsem di Bawah Hidung Bisa Sebabkan Masalah Pernapasan,health,biasa oles balsem hidung sebab napas
2020-07-01 00:00:00,https://health.detik.com/berita-detikhealth/d-4850012/disebut-dalam-kasus-reynhard-sinaga-apa-bedanya-chemsex-dengan-viagra,"Disebut dalam Kasus Reynhard Sinaga, Apa Bedanya 'Chemsex' dengan Viagra?",health,reynhard sinaga beda chemsex viagra
2020-07-01 00:00:00,https://health.detik.com/berita-detikhealth/d-4849925/korban-perkosaan-reynhard-sinaga-bisa-trauma-berat-ini-alasannya,"Korban Perkosaan Reynhard Sinaga Bisa Trauma Berat, Ini Alasannya",health,korban perkosa reynhard sinaga trauma berat alas
2020-07-01 00:00:00,https://health.detik.com/berita-detikhealth/d-4849867/tips-tingkatkan-daya-tahan-tubuh-di-musim-hujan--banjir,Tips Tingkatkan Daya Tahan Tubuh di Musim Hujan & Banjir,health,tips tingkat daya tahan tubuh musim hujan banjir
2020-07-01 00:00:00,https://health.detik.com/berita-detikhealth/d-4849824/ciri-ciri-psikopat-pernah-ketemu-yang-seperti-ini,"Ciri-ciri Psikopat, Pernah Ketemu yang Seperti Ini?",health,ciri ciri psikopat ketemu
2020-07-01 00:00:00,https://health.detik.com/berita-detikhealth/d-4849751/korban-reynhard-sinaga-dibius-seksolog-singgung-kemungkinan-necrophilia,"Korban Reynhard Sinaga Dibius, Seksolog Singgung Kemungkinan Necrophilia",health,korban reynhard sinaga bius seksolog singgung necrophilia
2020-07-01 00:00:00,https://health.detik.com/detiktv/d-4849722/ramai-soal-reynhard-sinaga-ini-ciri-ciri-predator-seks,"Ramai Soal Reynhard Sinaga, Ini Ciri-ciri Predator Seks",health,ramai reynhard sinaga ciri ciri predator seks
2020-07-01 00:00:00,https://health.detik.com/berita-detikhealth/d-4849665/reynhard-sinaga-sering-senyum-saat-persidangan-tanda-psikopat,"Reynhard Sinaga Sering Senyum Saat Persidangan, Tanda Psikopat?",health,reynhard sinaga senyum sidang tanda psikopat
2020-07-01 00:00:00,https://health.detik.com/berita-detikhealth/d-4849575/segera-hentikan-7-kebiasaan-ini-bisa-merusak-fungsi-otak,Segera Hentikan! 7 Kebiasaan Ini Bisa Merusak Fungsi Otak,health,henti biasa rusak fungsi otak
2020-07-01 00:00:00,https://health.detik.com/berita-detikhealth/d-4849508/pria-ini-berniat-ambil-popcorn-yang-tersangkut-di-gigi-justru-jadi-fatal,Pria Ini Berniat Ambil Popcorn yang Tersangkut di Gigi Justru Jadi Fatal,health,pria niat ambil popcorn sangkut gigi fatal
2020-07-01 00:00:00,https://health.detik.com/berita-detikhealth/d-4849450/dikait-kaitkan-dengan-reynhard-sinaga-ini-bahaya-penyalahgunaan-chemsex,"Dikait-kaitkan dengan Reynhard Sinaga, Ini Bahaya Penyalahgunaan 'Chemsex'",health,kait kait reynhard sinaga bahaya penyalahgunaan chemsex
2020-07-01 00:00:00,https://health.detik.com/berita-detikhealth/d-4849390/bintang-kpop-jihyo-twice-mengaku-idap-depresi-minta-maaf-atas-luapan-emosi,"Bintang Kpop Jihyo 'Twice' Mengaku Idap Depresi, Minta Maaf Atas Luapan Emosi",health,bintang kpop jihyo twice aku idap depresi maaf luap emosi
2020-07-01 00:00:00,https://health.detik.com/berita-detikhealth/d-4849354/heboh-reynhard-sinaga-dampak-perkosaan-sama-buruknya-pada-pria-dan-wanita,"Heboh Reynhard Sinaga, Dampak Perkosaan Sama Buruknya pada Pria dan Wanita",health,heboh reynhard sinaga dampak perkosa buruk pria wanita
2020-07-01 00:00:00,https://health.detik.com/berita-detikhealth/d-4849289/awas-keseringan-pakai-earphone-berisiko-terkena-tinnitus,Awas! Keseringan Pakai Earphone Berisiko Terkena Tinnitus,health,awas sering pakai earphone risiko kena tinnitus
2020-07-01 00:00:00,https://health.detik.com/berita-detikhealth/d-4849250/wni-reynhard-sinaga-perkosa-48-pria-ini-dampak-psikis-kekerasan-seks,"WNI Reynhard Sinaga Perkosa 48 Pria, Ini Dampak Psikis Kekerasan Seks",health,wni reynhard sinaga perkosa pria dampak psikis keras seks
2020-07-01 00:00:00,https://health.detik.com/diet/d-4849175/sarapan-dengan-makanan-kaya-protein-ini-agar-kenyang-lebih-lama,Sarapan dengan Makanan Kaya Protein Ini Agar Kenyang Lebih Lama,health,sarap makan kaya protein kenyang
2020-07-01 00:00:00,https://health.detik.com/true-story/d-4849167/makan-makanan-panas-terlalu-cepat-wanita-ini-malah-muntah-darah,"Makan Makanan Panas Terlalu Cepat, Wanita Ini Malah Muntah Darah",health,makan makan panas cepat wanita muntah darah
2020-07-01 00:00:00,https://health.detik.com/berita-detikhealth/d-4849118/wni-reynhard-sinaga-perkosa-48-pria-kenali-ciri-ciri-predator-seks,"WNI Reynhard Sinaga Perkosa 48 Pria, Kenali Ciri-ciri Predator Seks",health,wni reynhard sinaga perkosa pria kenal ciri ciri predator seks
2020-07-01 00:00:00,https://health.detik.com/berita-detikhealth/d-4849079/korban-reynhard-sinaga-tak-sadar-saat-diperkosa-dibius-chemsex,"Korban Reynhard Sinaga Tak Sadar Saat Diperkosa, Dibius 'Chemsex'?",health,korban reynhard sinaga sadar perkosa bius chemsex
2020-07-01 00:00:00,https://health.detik.com/diet/d-4849010/ingin-tetap-makan-enak-tapi-tak-mau-gemuk-begini-triknya,Ingin Tetap Makan Enak Tapi Tak Mau Gemuk? Begini Triknya,health,makan enak gemuk trik
2020-07-01 00:00:00,https://health.detik.com/diet/d-4848999/4-alternatif-diet-tanpa-kelaparan-tapi-dijamin-cepat-kurus-mau-coba,"4 Alternatif Diet Tanpa Kelaparan Tapi Dijamin Cepat Kurus, Mau Coba?",health,alternatif diet lapar jamin cepat kurus coba
2020-07-01 00:00:00,https://health.detik.com/diet/d-4848983/tak-ingin-kena-penyakit-jantung-riset-perbanyak-makan-pisang,Tak Ingin Kena Penyakit Jantung? Riset: Perbanyak Makan Pisang,health,kena sakit jantung riset banyak makan pisang
2020-07-01 00:00:00,https://health.detik.com/berita-detikhealth/d-4848991/ada-bercak-putih-di-gusi-mungkin-ini-penyebabnya,Ada Bercak Putih di Gusi? Mungkin Ini Penyebabnya,health,bercak putih gusi sebab
2020-07-01 00:00:00,https://health.detik.com/berita-detikhealth/d-4848982/wabah-pneumonia-misterius-gemparkan-china-indonesia-turut-waspada,"Wabah Pneumonia 'Misterius' Gemparkan China, Indonesia Turut Waspada",health,wabah pneumonia misterius gempar china indonesia waspada
2020-09-02 00:00:00,https://health.detik.com/true-story/d-4892337/kanker-ususnya-menjalar-pria-ini-harus-kehilangan-buah-zakar,"Kanker Ususnya Menjalar, Pria Ini Harus Kehilangan Buah Zakar",health,kanker usus jalar pria hilang buah zakar
2020-09-02 00:00:00,https://health.detik.com/sexual-health/d-4892308/khusus-pria-dewasa-5-tips-agar-pasangan-mendapatkan-orgasme-maksimal,Khusus Pria Dewasa! 5 Tips Agar Pasangan Mendapatkan Orgasme Maksimal,health,khusus pria dewasa tips pasang orgasme maksimal
2020-09-02 00:00:00,https://health.detik.com/berita-detikhealth/d-4892284/kerokan-dan-teh-anget-kombinasi-penangkal-virus-corona-versi-netizen,"Kerokan dan Teh Anget, Kombinasi Penangkal 'Virus Corona' Versi Netizen",health,kero teh anget kombinasi tangkal virus corona versi netizen
2020-09-02 00:00:00,https://health.detik.com/sexual-health/d-4892240/pelajari-perilaku-seks-ilmuwan-ciptakan-sex-dolls-untuk-penyu-dewasa,"Pelajari Perilaku Seks, Ilmuwan Ciptakan 'Sex Dolls' untuk Penyu Dewasa",health,ajar perilaku seks ilmuwan cipta sex dolls penyu dewasa
2020-09-02 00:00:00,https://health.detik.com/berita-detikhealth/d-4892212/penegasan-kemenkes-soal-kabar-6-wni-suspek-corona-di-batam,Penegasan Kemenkes Soal Kabar 6 WNI 'Suspek' Corona di Batam,health,tegas kemenkes kabar wni suspek corona batam
2020-09-02 00:00:00,https://health.detik.com/berita-detikhealth/d-4892129/kemenkes-cek-kabar-6-wni-suspek-corona-masuk-batam-dari-singapura,Kemenkes Cek Kabar 6 WNI 'Suspek' Corona Masuk Batam dari Singapura,health,kemenkes cek kabar wni suspek corona masuk batam singapura
2020-09-02 00:00:00,https://health.detik.com/berita-detikhealth/d-4892109/5-alasan-virus-corona-wuhan-ogah-masuk-indonesia,5 Alasan Virus Corona Wuhan 'Ogah' Masuk Indonesia,health,alas virus corona wuhan ogah masuk indonesia
2020-09-02 00:00:00,https://health.detik.com/berita-detikhealth/d-4892068/terpopuler-sepekan-pidana-bagi-pencari-cuan-dari-kelangkaan-masker-n95,Terpopuler Sepekan: Pidana Bagi Pencari 'Cuan' dari Kelangkaan Masker N95,health,populer pek pidana cari cuan langka masker
2020-09-02 00:00:00,https://health.detik.com/berita-detikhealth/d-4892063/berinteraksi-dengan-disabiltas-di-acara-marketibility,Berinteraksi dengan Disabiltas di Acara Marketibility,health,interaksi disabiltas acara marketibility
2020-09-02 00:00:00,https://health.detik.com/berita-detikhealth/d-4892029/menurut-riset-ini-virus-corona-seharusnya-sudah-masuk-indonesia,"Menurut Riset Ini, Virus Corona Seharusnya Sudah Masuk Indonesia",health,riset virus corona masuk indonesia
2020-09-02 00:00:00,https://health.detik.com/berita-detikhealth/d-4891868/terpopuler-sepekan-kemenkes-jawab-cibiran-soal-kondisi-tempat-karantina-natuna,Terpopuler Sepekan: Kemenkes Jawab 'Cibiran' Soal Kondisi Tempat Karantina Natuna,health,populer pek kemenkes cibir kondisi karantina natuna
2020-09-02 00:00:00,https://health.detik.com/berita-detikhealth/d-4891867/nonton-drakor-di-ponsel-berapa-lama-batas-waktu-yang-dianjurkan,"Nonton Drakor di Ponsel, Berapa Lama Batas Waktu yang Dianjurkan?",health,nonton drakor ponsel batas anjur
2020-09-02 00:00:00,https://health.detik.com/berita-detikhealth/d-4891855/alasan-china-kremasi-jenazah-yang-meninggal-akibat-virus-corona,Alasan China Kremasi Jenazah yang Meninggal Akibat Virus Corona,health,alas china kremasi jenazah tinggal akibat virus corona
2020-09-02 00:00:00,https://health.detik.com/berita-detikhealth/d-4891777/tips-istirahatkan-mata-usai-nonton-drakor-berjam-jam,Tips Istirahatkan Mata Usai Nonton Drakor Berjam-jam,health,tips istirahat mata nonton drakor jam jam
2020-09-02 00:00:00,https://health.detik.com/berita-detikhealth/d-4891718/rumah-duka-di-wuhan-klaim-kremasi-100-mayat-sehari-karena-wabah-virus-corona,Rumah Duka di Wuhan Klaim Kremasi 100 Mayat Sehari karena Wabah Virus Corona,health,rumah duka wuhan klaim kremasi mayat hari wabah virus corona
2020-09-02 00:00:00,https://health.detik.com/berita-detikhealth/d-4891695/dear-kpopers-catat-tanda-tanda-mata-lelah-karena-kebanyakan-nge-drakor,"Dear Kpopers, Catat Tanda-tanda Mata Lelah karena Kebanyakan Nge-Drakor",health,dear kpopers catat tanda tanda mata lelah banyak nge drakor
2020-09-02 00:00:00,https://health.detik.com/berita-detikhealth/d-4891673/mengenal-pescatarian-tren-diet-kekinian-yang-dijalani-kim-kardashian,"Mengenal Pescatarian, Tren Diet Kekinian yang Dijalani Kim Kardashian",health,kenal pescatarian tren diet kini jalan kim kardashian
2020-09-02 00:00:00,https://health.detik.com/berita-detikhealth/d-4891645/nonton-drakor-sambil-rebahan-surga-duniawi-tapi-kenali-juga-risikonya,"Nonton Drakor Sambil Rebahan Surga Duniawi, Tapi Kenali Juga Risikonya",health,nonton drakor rebah surga duniawi kenal risiko
2020-09-02 00:00:00,https://health.detik.com/diet/d-4891644/viral-trik-menyimpan-potongan-alpukat-agar-tak-jadi-coklat-sampai-seminggu,Viral Trik Menyimpan Potongan Alpukat Agar Tak Jadi Coklat Sampai Seminggu,health,viral trik simpan potong alpukat coklat minggu
2020-09-02 00:00:00,https://health.detik.com/berita-detikhealth/d-4891641/terpopuler-sepekan-china-ajukan-paten-obat-anti-virus-corona,Terpopuler Sepekan: China Ajukan Paten Obat Anti Virus Corona,health,populer pek china aju paten obat anti virus corona
2020-09-02 00:00:00,https://health.detik.com/berita-detikhealth/d-4891638/china-investigasi-kematian-whistle-blower-virus-corona-dr-li-wenliang,China Investigasi Kematian 'Whistle Blower' Virus Corona dr Li Wenliang,health,china investigasi mati whistle blower virus corona wenliang
2020-09-02 00:00:00,https://health.detik.com/berita-detikhealth/d-4891635/kebiasaan-ini-bisa-bantu-cegah-stroke-sejak-dini,Kebiasaan Ini Bisa Bantu Cegah Stroke Sejak Dini,health,biasa bantu cegah stroke
01/25/2020,https://health.detik.com/berita-detikhealth/d-4873380/video-benarkah-sup-kelelawar-sumber-virus-corona-ini-kata-pakar,Video: Benarkah Sup Kelelawar Sumber Virus Corona? Ini Kata Pakar,health,video sup kelelawar sumber virus corona pakar
01/25/2020,https://health.detik.com/sexual-health/d-4873348/bercinta-sambil-berolahraga-3-posisi-ini-juga-bikin-bugar,Bercinta Sambil Berolahraga! 3 Posisi Ini Juga Bikin Bugar,health,cinta olahraga posisi bikin bugar
01/25/2020,https://health.detik.com/berita-detikhealth/d-4873290/viral-ade-rai-bagikan-video-transformasi-bocah-tergemuk-sedunia,Viral Ade Rai Bagikan Video Transformasi Bocah Tergemuk Sedunia,health,viral ade rai bagi video transformasi bocah gemuk dunia
01/25/2020,https://health.detik.com/sexual-health/d-4873234/bisakah-alergi-pada-orgasme-sendiri-studi-ini-menjawabnya,Bisakah Alergi pada Orgasme Sendiri? Studi Ini Menjawabnya,health,alergi orgasme studi jawab
01/25/2020,https://health.detik.com/berita-detikhealth/d-4873193/video-yuk-simak-penjelasan-pakar-cara-cegah-virus-corona,Video: Yuk Simak Penjelasan Pakar Cara Cegah Virus Corona,health,video yuk simak jelas pakar cegah virus corona
01/25/2020,https://health.detik.com/detiktv/d-4873172/penampakan-virus-corona-yang-mewabah-di-china,Penampakan Virus Corona yang Mewabah di China,health,tampak virus corona wabah china
01/25/2020,https://health.detik.com/true-story/d-4873102/karena-kondisi-langka-wanita-ini-hanya-bisa-bab-dua-bulan-sekali,"Karena Kondisi Langka, Wanita Ini Hanya Bisa BAB Dua Bulan Sekali",health,kondisi langka wanita bab
01/25/2020,https://health.detik.com/berita-detikhealth/d-4873045/terpopuler-sepekan-heboh-video-butiran-boba-di-kantung-empedu,Terpopuler Sepekan: Heboh Video 'Butiran Boba' di Kantung Empedu,health,populer pek heboh video butir boba kantung empedu
01/25/2020,https://health.detik.com/berita-detikhealth/d-4873009/cukai-rokok-naik-23-konsumen-setop-merokok,"Cukai Rokok Naik 23%, Konsumen Setop Merokok?",health,cukai rokok konsumen setop rokok
01/25/2020,https://health.detik.com/berita-detikhealth/d-4872961/ini-dia-penampakan-virus-corona-baru-yang-mewabah-di-china,Ini Dia Penampakan Virus Corona Baru yang Mewabah di China,health,tampak virus corona wabah china
01/25/2020,https://health.detik.com/berita-detikhealth/d-4872905/kata-bpom-soal-krim-pemutih-kiloan-di-lapak-online,Kata BPOM Soal Krim Pemutih Kiloan di Lapak Online,health,bpom krim mutih kilo lapak online
01/25/2020,https://health.detik.com/detiktv/d-4872890/antisipasi-corona-bandara-haluoleo-sultra-pasang-pendeteksi-suhu,"Antisipasi Corona, Bandara Haluoleo Sultra Pasang Pendeteksi Suhu",health,antisipasi corona bandara haluoleo sultra pasang deteksi suhu
01/25/2020,https://health.detik.com/berita-detikhealth/d-4872882/dokter-garda-terdepan-hadapi-wabah-virus-corona-di-china-meninggal,Dokter Garda Terdepan Hadapi Wabah Virus Corona di China Meninggal,health,dokter garda depan hadap wabah virus corona china tinggal
01/25/2020,https://health.detik.com/berita-detikhealth/d-4872712/radang-sendi-penyebab-dan-cara-mengobatinya,Radang Sendi: Penyebab dan Cara Mengobatinya,health,radang sendi sebab obat
01/25/2020,https://health.detik.com/detiktv/d-4872856/cara-virus-corona-menyebar-dan-bagaimana-mencegahnya,Cara Virus Corona Menyebar dan Bagaimana Mencegahnya,health,virus corona sebar cegah
01/25/2020,https://health.detik.com/berita-detikhealth/d-4872800/dari-china-menyebar-ke-seluruh-dunia-seberapa-fatal-infeksi-virus-corona,"Dari China Menyebar ke Seluruh Dunia, Seberapa Fatal Infeksi Virus Corona?",health,china sebar dunia fatal infeksi virus corona
01/25/2020,https://health.detik.com/berita-detikhealth/d-4872750/tanggapan-bpom-terkait-banyak-klinik-stem-cell-yang-digerebek-polisi,Tanggapan BPOM Terkait Banyak Klinik Stem Cell yang Digerebek Polisi,health,tanggap bpom kait klinik stem cell gerebek polisi
01/25/2020,https://health.detik.com/diet/d-4872723/terlambat-makan-bikin-perut-kembung-ini-penjelasannya,Terlambat Makan Bikin Perut Kembung? Ini Penjelasannya,health,lambat makan bikin perut kembung jelas
